concepts,phrases,cosine similarity
wait,24hr wait,0.44447946548461914
wait,wait results,0.4049665033817291
wait,least 24hr wait,0.38513481616973877
wait,wait for a doctors,0.323403537273407
wait,wait between double red,0.30328112840652466
wait,wait on the nhs,0.3026798963546753
temporary,temporary side,0.7522329092025757
temporary,temporary reaction,0.6943874955177307
temporary,temporary relief,0.629825234413147
temporary,temporary insanity,0.5878182649612427
temporary,temporary puppy,0.5768500566482544
temporary,temporary symptoms,0.5682973861694336
temporary,temporary blood,0.5538444519042969
temporary,temporary side effect,0.5521481037139893
temporary,weird temporary symptoms,0.4404468536376953
better,better part,0.7100063562393188
better,better one,0.6909615993499756
better,better way,0.6747055053710938
better,better day,0.6475228071212769
better,better tomorrow,0.6419771909713745
better,better look,0.6319471001625061
better,better results,0.628643274307251
better,better life,0.6158612370491028
better,better word,0.5961692333221436
tab,tab in half,0.7613943815231323
tab,tab in am,0.7493191361427307
tab,tab at night,0.7351333498954773
tab,mg tab,0.6697728633880615
tab,mg tab in am,0.5328543186187744
restless legs,restless legs,0.9999996423721313
restless legs,restless legs at night,0.9051446914672852
box,kick box,0.6550255417823792
box,box of tramadol,0.6225478649139404
box,box of cookies,0.5905572772026062
box,box warning,0.570645809173584
box,box braids,0.49421975016593933
box,box of cookies in the house,0.47699230909347534
friendly,friendly bacteria,0.4805985987186432
accident,accident at home,0.8211133480072021
accident,accident work,0.8156583309173584
accident,accident 9th june,0.7328450083732605
accident,accident form,0.6919229030609131
evening,evening after work,0.8204998970031738
evening,evening through wednesday,0.8043760657310486
evening,evening through wednesday early afternoon,0.80402010679245
evening,evening of second day,0.7895153760910034
evening,evening dose,0.7686800956726074
evening,lovely evening,0.7140268087387085
evening,evening routine,0.7081671953201294
evening,yesterday evening,0.6683539152145386
evening,mg evening,0.643481969833374
chocolate,dark chocolate,0.8388460874557495
chocolate,loads of chocolate,0.7990471720695496
chocolate,chocolate bars,0.7726049423217773
chocolate,chocolate bar,0.7648069858551025
chocolate,chocolate chip,0.7318544387817383
chocolate,squares of dark chocolate,0.6590649485588074
chocolate,loads of chocolate bars,0.645355761051178
chocolate,chocolate chip shakes,0.6118200421333313
chocolate,chocolate chip cookies,0.5795574188232422
soft drinks,soft drinks with the high fructose,0.7434871792793274
soft drinks,soft drinks with the high fructose corn syrup,0.6789385676383972
soft drinks,soft drinks with the high fructose corn,0.6608871817588806
at bedtime,g at bedtime,0.7181273698806763
simple,simple thing,0.815375566482544
simple,simple stuff,0.737017810344696
simple,simple words,0.682487428188324
simple,simple fact,0.6528511047363281
simple,simple case,0.6417825222015381
simple,simple things,0.636733889579773
simple,simple solution,0.5702165365219116
simple,simple clean,0.5687481760978699
simple,simple change,0.5626816749572754
at work,desk at work,0.6818312406539917
at work,gym at work,0.6370635628700256
at work,sofa at work,0.5139588713645935
at work,elbows on the desk at work,0.4184899628162384
flip,flip flo,0.7837101221084595
flip,flip flo valve,0.5196186304092407
flip,flip to the opposite side effects,0.4982009828090668
opposite,opposite in people,0.7534238696098328
opposite,opposite direction,0.6811048984527588
opposite,opposite end,0.6688776016235352
opposite,opposite directions,0.6155288815498352
opposite,opposite hip,0.5128317475318909
opposite,opposite side effects,0.4969172775745392
high dose,high dose injection,0.7448768019676208
high dose,high dose steroids,0.7391396760940552
high dose,high dose advil,0.7069711685180664
high dose,mths at a high dose,0.6883468627929688
high dose,d3 high dose,0.6573675274848938
high dose,high dose of dex,0.5990744233131409
high dose,high dose of zantac,0.5437402725219727
at night,awakenings at night,0.6110188364982605
at night,gym at night,0.6064250469207764
at night,worser at night,0.594184398651123
at night,way to the gym at night,0.5735540390014648
at night,azathiporine at night,0.41529202461242676
ssri,newer ssri,0.7997304201126099
ssri,other newer ssri,0.7785613536834717
ssri,ssri poop,0.7639936208724976
ssri,ssri to other medication,0.7517955303192139
trans,trans plant,0.6464616060256958
methods,other conservative methods,0.5544947385787964
methods,conservative methods,0.5355554819107056
methods,methods of pain,0.515331506729126
methods,other methods of pain,0.448230504989624
methods,methods of pain relief,0.3681509494781494
methods,other methods of pain relief,0.356879323720932
oxycodone hcl,oxycodone hcl,0.9999999403953552
motorcycle,motorcycle ride,0.8572087287902832
motorcycle,motorcycle falls,0.6428757905960083
nap,nap( afternoon sleep,0.8041987419128418
nap,nap 1hr,0.7976052761077881
nap,nap( afternoon,0.784321665763855
nap,nap before work,0.7453428506851196
nap,nap time feedings,0.6482303738594055
mission,destruct mission,0.6142771244049072
money,lots of money,0.7214347124099731
money,loads of money,0.7018893957138062
money,money on doctors,0.5198249220848083
money,money with this healing,0.49832648038864136
money,waste of money,0.45335710048675537
money,money on docters,0.45156434178352356
money,money with this healing nonsense,0.42920005321502686
money,lots of money on docters,0.4220450520515442
money,money on tests,0.41274452209472656
credit,credit score,0.6445245146751404
credit,credit claiments,0.6288269758224487
mental state,mental state in any way,0.9133567810058594
sulfate,sulfate help,0.8974805474281311
sulfate,sulfate free shampoos,0.7088149189949036
sulfate,sulfate help with crohn,0.5911105871200562
bile duct,bile duct from gallbladder,0.8812717199325562
bile duct,bile duct spasms,0.720948338508606
duct,duct work,0.8719459176063538
duct,duct from gallbladder,0.6600118279457092
search engines,search engines heroin,0.621351420879364
absolute,absolute key,0.6438941359519958
absolute,absolute relief,0.6004868149757385
absolute,absolute worst thing,0.5501261949539185
absolute,absolute idiot,0.5496451258659363
absolute,absolute lifesaver,0.5408650636672974
absolute,absolute wonders,0.5407760143280029
absolute,absolute addict,0.49943146109580994
absolute,absolute nightmare,0.49588990211486816
absolute,absolute agony,0.4922759234905243
understanding,understanding partner,0.5118408203125
stuffy nose,stuffy nose face,0.9324195384979248
stuffy nose,stuffy nose face pain,0.7769367694854736
stuffy nose,stuffy nose face pain teeth,0.7023496627807617
stuffy nose,stuffy nose face pain teeth pain,0.6426998376846313
tri,riding of tri,0.7485008239746094
tri,tri acting opiate,0.5549322962760925
luck,luck ladies,0.7691788077354431
luck,luck pete,0.6809556484222412
luck,luck of the draw,0.5449787378311157
luck,luck with msk,0.47692129015922546
luck,luck with msk circle,0.4001553952693939
luck,luck with wet ones,0.38431376218795776
luck,luck with physical activity,0.378214031457901
per day,x per day,0.7896345853805542
per day,2x per day,0.7435281276702881
per day,mg per day in a week,0.6421502828598022
per day,iu per day,0.6342291235923767
per day,mg per day over the course,0.5783095359802246
per day,omaprazol per day,0.48807239532470703
per day,mg per day for headache,0.4703160524368286
record,online record,0.6652045845985413
record,record of no consequence,0.5483791828155518
record,online record of no consequence,0.467672199010849
earth,diatomosis earth,0.4528585970401764
earth,earth to black walnut,0.44575467705726624
earth,diatomosis earth to black walnut,0.263726145029068
suicidal thoughts,suicidal thoughts as a teenager,0.7886605262756348
substance,substance in brain,0.691659688949585
substance,sticky substance,0.650062084197998
substance,silky substance,0.644903838634491
substance,substance in the mornings,0.49851441383361816
substance,substance inside the eye,0.4478582441806793
substance,substance inside the eye cavity,0.3911466598510742
t12,t7 to t12,0.8254492282867432
t12,t12 operation,0.7829874753952026
t12,t12 operation thtough,0.7280495166778564
t12,t12 operation thtough chest,0.5174004435539246
t12,t7 to t12 vertebral level,0.4868077039718628
t12,t12 vertebral level,0.4856671690940857
service,service desk,0.6504227519035339
service,service number,0.6391459703445435
service,service desk job,0.6310989856719971
service,bariatric service,0.42229756712913513
inpatient,inpatient services,0.8993873596191406
inpatient,inpatient compulsory treatment,0.7604668140411377
inpatient,inpatient compulsory treatment for anorexia,0.4852832555770874
inpatient,inpatient compulsory treatment for anorexia in scotland,0.3686830401420593
microgram,inexpensive microgram,0.7780863642692566
microgram,microgram jewelry,0.6792900562286377
microgram,microgram jewelry scales,0.6093668937683105
microgram,inexpensive microgram jewelry,0.5415237545967102
microgram,microgram jewelry scales off amazon,0.5330466628074646
microgram,inexpensive microgram jewelry scales,0.5085483193397522
microgram,inexpensive microgram jewelry scales off amazon,0.4795556664466858
strength,enough strength,0.8231796026229858
strength,strength during this difficult time,0.7737535834312439
strength,strength up a bit,0.772083044052124
strength,strength at the gym,0.7450307607650757
strength,strength exercises,0.7012194395065308
strength,strength vitamin,0.6999975442886353
strength,strength in legs,0.6980831027030945
strength,strength in omega,0.6791703104972839
strength,strength ladder,0.6199740171432495
major surgery,major surgery in january,0.7092750072479248
input,input in advance,0.7742574214935303
input,input from individuals,0.735046923160553
input,input to this weird situation,0.6414421200752258
input,guises input,0.6276606917381287
input,input on a redo,0.5971604585647583
input,input on a redo bunion,0.5373060703277588
input,guises input on a redo bunion,0.44845545291900635
input,guises input on a redo,0.44715338945388794
input,input about big toes,0.37671494483947754
hours sleep,hours sleep per night,0.8365364074707031
easy,easy fix,0.648125171661377
easy,easy decision,0.6431335806846619
easy,easy feat,0.6201074123382568
easy,easy targets,0.5032328963279724
easy,easy recovery,0.3944183886051178
easy,easy excercises,0.3857070207595825
easy,easy irritation,0.3829823136329651
secret,secret rule,0.6648878455162048
secret,secret drinking,0.635704517364502
secret,secret rule around normal drinkers,0.3725408911705017
children,other children,0.7864259481430054
children,children from a young age,0.7839404344558716
children,beautiful children,0.7408380508422852
children,children from school,0.7062935829162598
children,wonderful children,0.690487265586853
children,sydney children,0.6370411515235901
children,awesome children,0.6207612752914429
children,children with autism,0.5903556942939758
children,children breakfast,0.5867667198181152
support group,fantastic support group,0.8238989114761353
support group,support group on facebook,0.7712522149085999
support group,support group criteria,0.7506372332572937
wall,wall at that point,0.7322655916213989
wall,wall of the eye,0.6678081750869751
wall,wall of text,0.6584383249282837
wall,balls to the wall,0.6287553310394287
wall,wall with extension,0.6170462369918823
wall,wall with a meal,0.6050259470939636
wall,wall thickening,0.576321542263031
wall,balls to the wall with a meal,0.44325757026672363
wall,wall with extension into pleural space,0.4199521243572235
zydol sr,zydol sr,0.9999998211860657
disgusting,disgusting drug abusing,0.46401965618133545
important,important thing,0.80815190076828
important,important part,0.7954165935516357
